Frame,Label,Confidence,X1,Y1,X2,Y2
337,player,0.4221421480178833,684,329,725,553
337,player,0.33748549222946167,594,230,648,409
338,referee,0.8720833659172058,249,508,339,708
338,player,0.8500392436981201,0,208,72,402
338,player,0.8324350118637085,398,300,480,495
338,player,0.7983126044273376,905,395,975,642
338,player,0.7731049656867981,340,315,399,518
338,player,0.732955813407898,614,336,725,568
338,player,0.5973441004753113,595,230,651,415
338,player,0.5363858938217163,1021,469,1082,546
338,player,0.5186078548431396,694,336,729,550
338,player,0.5098180174827576,496,163,559,347
338,player,0.502803385257721,727,337,803,568
338,referee,0.4493084251880646,270,181,320,354
339,referee,0.8732749819755554,249,508,339,708
339,player,0.846252977848053,0,208,72,403
339,player,0.8313441276550293,397,299,480,496
339,player,0.800978422164917,905,395,975,642
339,player,0.7753295302391052,339,315,399,520
339,player,0.7333559989929199,614,336,725,568
339,player,0.5900596380233765,595,230,651,415
339,player,0.5340743064880371,1021,470,1082,546
339,player,0.5162663459777832,694,336,729,550
339,player,0.5067924857139587,727,337,803,568
339,referee,0.4855491816997528,271,181,320,354
339,player,0.4520984888076782,496,162,559,347
340,referee,0.8635901212692261,253,510,344,715
340,player,0.8542388677597046,0,207,69,406
340,player,0.8366111516952515,400,302,485,504
340,player,0.7780611515045166,497,164,562,349
340,player,0.7728387117385864,340,313,401,503
340,player,0.7649660110473633,597,233,651,413
340,player,0.7419008612632751,906,393,978,642
340,player,0.5657980442047119,730,331,809,558
340,referee,0.5439413785934448,271,183,322,358
340,player,0.4657107889652252,1017,474,1080,548
341,referee,0.8624320030212402,253,510,344,715
341,player,0.848296046257019,0,207,68,404
341,player,0.8393257856369019,400,303,485,498
341,player,0.7945019006729126,340,313,401,489
341,player,0.7772601842880249,497,164,562,349
341,player,0.7691218852996826,597,232,651,413
341,player,0.7511580586433411,906,391,978,642
341,player,0.6222297549247742,729,332,808,553
341,referee,0.48519331216812134,270,183,321,358
341,player,0.4676579535007477,1017,474,1081,547
341,player,0.2605575621128082,635,328,728,575
342,referee,0.8591581583023071,256,511,349,715
342,player,0.8582063913345337,0,207,66,407
342,player,0.8440621495246887,400,304,486,505
342,player,0.8278281688690186,596,233,661,414
342,player,0.8255013227462769,499,164,565,350
342,player,0.8195942640304565,341,313,401,491
342,player,0.7655218243598938,661,292,740,569
342,player,0.7031062841415405,909,393,979,644
342,player,0.6041763424873352,730,332,808,558
342,referee,0.5281439423561096,270,186,322,360
343,player,0.8598199486732483,0,207,66,407
343,referee,0.8594806790351868,256,511,349,716
343,player,0.8448849320411682,400,304,486,505
343,player,0.8299200534820557,596,233,661,414
343,player,0.8282869458198547,499,164,565,351
343,player,0.8201815485954285,341,313,401,490
343,player,0.7661631107330322,661,292,741,570
343,player,0.7283933758735657,909,393,979,645
343,player,0.6182131171226501,730,332,808,560
343,referee,0.5215113759040833,270,186,322,360
344,referee,0.8602768778800964,257,512,355,717
344,player,0.8469556570053101,402,306,489,509
344,player,0.8337492346763611,597,233,662,415
344,player,0.8266289830207825,0,210,63,408
344,player,0.826378345489502,342,312,401,490
344,player,0.8033275604248047,500,164,564,350
344,player,0.7919033169746399,909,394,978,646
344,net,0.6625573039054871,819,159,876,232
344,player,0.6059420704841614,683,297,736,574
344,player,0.5991670489311218,726,324,808,544
344,referee,0.5099328756332397,268,188,321,360
344,player,0.48188379406929016,696,297,736,554
344,player,0.32258734107017517,722,319,776,578
345,referee,0.8597989678382874,257,512,355,717
345,player,0.8471803665161133,402,306,489,509
345,player,0.8338413238525391,597,233,662,415
345,player,0.8282079100608826,342,312,401,489
345,player,0.8273499608039856,0,210,63,408
345,player,0.8030234575271606,500,164,564,350
345,player,0.7923402786254883,909,394,978,646
345,net,0.6907133460044861,819,159,876,232
345,player,0.6051427125930786,683,297,736,575
345,player,0.5967394113540649,726,324,808,544
345,referee,0.5126165747642517,270,187,321,361
345,player,0.47760486602783203,695,297,736,553
345,player,0.3215535879135132,722,319,776,578
346,referee,0.8661137819290161,262,511,356,715
346,player,0.8563411831855774,403,304,489,510
346,player,0.8394615054130554,598,234,664,418
346,player,0.8072851896286011,0,208,63,411
346,player,0.8065730333328247,909,394,978,650
346,player,0.8060288429260254,341,311,402,499
346,player,0.7895219922065735,500,165,563,351
346,player,0.7332471013069153,704,331,772,580
346,net,0.732666552066803,818,159,876,233
346,referee,0.6925073266029358,266,190,320,361
346,player,0.6348705291748047,727,328,807,545
347,referee,0.8680641055107117,262,513,356,716
347,player,0.8560991287231445,403,305,489,509
347,player,0.8373776078224182,597,234,664,418
347,player,0.8215110898017883,0,208,62,411
347,player,0.8087003231048584,341,311,402,502
347,player,0.8022938370704651,501,165,563,351
347,player,0.8015584945678711,910,391,978,650
347,player,0.7337591648101807,703,333,771,579
347,referee,0.6001567840576172,268,190,320,361
347,player,0.5927121639251709,727,326,807,545
347,net,0.5741802453994751,819,164,874,231
348,referee,0.8666965961456299,262,512,357,714
348,player,0.8660767674446106,406,305,491,510
348,player,0.8413355946540833,597,235,663,419
348,player,0.8115110993385315,0,209,60,416
348,player,0.8056433796882629,704,329,772,584
348,player,0.7971135973930359,340,312,404,492
348,player,0.7828595042228699,909,393,978,650
348,player,0.7285295128822327,499,166,559,353
348,referee,0.6771021485328674,264,191,320,361
348,player,0.5105880498886108,721,323,810,548
348,net,0.4028884768486023,820,161,876,232
349,referee,0.8668845891952515,262,512,357,714
349,player,0.8651848435401917,406,305,491,510
349,player,0.8419494032859802,597,235,663,419
349,player,0.808142364025116,704,329,772,584
349,player,0.8077504634857178,0,209,60,416
349,player,0.7995606064796448,340,312,404,491
349,player,0.7814544439315796,909,393,978,650
349,player,0.7129325866699219,500,166,560,353
349,referee,0.6651614904403687,264,190,320,361
349,player,0.5396939516067505,722,323,810,548
349,net,0.4975476861000061,820,161,876,232
350,player,0.883850634098053,597,235,664,419
350,referee,0.8676834106445312,262,513,358,715
350,player,0.8532752394676208,410,307,491,509
350,player,0.8042286038398743,340,312,407,534
350,player,0.7803328037261963,908,395,978,648
350,player,0.6739329099655151,498,166,559,353
350,player,0.6608030796051025,2,211,56,406
350,referee,0.6022594571113586,264,191,319,362
350,net,0.5981709957122803,817,160,874,233
350,player,0.5749027132987976,728,345,773,584
350,player,0.4610294699668884,697,325,738,582
350,player,0.3408001661300659,729,317,810,543
351,player,0.8830384016036987,597,235,664,419
351,referee,0.8669813275337219,262,512,357,714
351,player,0.853154718875885,410,307,491,509
351,player,0.8042921423912048,340,312,407,535
351,player,0.7781580686569214,908,395,977,648
351,player,0.6640715599060059,498,166,559,353
351,referee,0.6575704216957092,264,191,319,361
351,player,0.6522725820541382,2,211,56,406
351,net,0.6317684650421143,817,160,874,233
351,player,0.5755446553230286,728,345,773,584
351,player,0.4604324698448181,697,325,738,582
351,player,0.34044280648231506,729,317,810,543
352,referee,0.8716585040092468,262,514,358,715
352,player,0.8584665656089783,598,237,664,420
352,player,0.8408556580543518,416,308,490,509
352,player,0.7887416481971741,339,314,410,498
352,player,0.7204462289810181,497,168,557,354
352,player,0.7129310369491577,709,357,768,598
352,player,0.6893864870071411,906,392,976,646
352,referee,0.5270505547523499,263,192,316,363
352,net,0.3036027252674103,820,162,874,232
353,player,0.8844136595726013,597,236,664,419
353,referee,0.8724424242973328,262,514,358,715
353,player,0.8399108648300171,416,309,490,509
353,player,0.7839518189430237,339,314,410,497
353,player,0.7410067319869995,496,167,557,354
353,player,0.7098051905632019,907,392,976,645
353,player,0.6933525204658508,709,352,752,594
353,referee,0.54769366979599,263,192,316,363
353,player,0.3523869514465332,736,357,774,586
353,player,0.335466593503952,2,215,58,400
353,net,0.2824656665325165,819,162,873,233
354,referee,0.8819858431816101,262,514,362,715
354,player,0.8652575612068176,598,239,665,421
354,player,0.8463252186775208,424,307,490,510
354,player,0.7727916836738586,907,389,973,644
354,player,0.7718191146850586,493,168,555,354
354,player,0.7658933997154236,339,315,404,489
354,player,0.6817981600761414,971,477,1045,648
354,referee,0.6390928626060486,260,190,313,363
354,player,0.5042075514793396,0,216,53,403
354,player,0.3588590919971466,705,351,747,608
354,net,0.3430192768573761,819,162,874,235
355,referee,0.8825410008430481,263,514,362,715
355,player,0.8668248057365417,423,305,490,515
355,player,0.8661360144615173,597,239,666,422
355,player,0.7925810217857361,339,315,402,489
355,player,0.7691938281059265,907,387,972,643
355,player,0.76438307762146,492,168,555,354
355,player,0.6750851273536682,971,477,1045,647
355,referee,0.6466541886329651,260,189,313,363
355,player,0.5922185182571411,0,213,54,402
355,net,0.5152462124824524,819,162,874,235
355,player,0.3401738703250885,709,356,750,608
356,referee,0.8855775594711304,262,516,362,718
356,player,0.8578692078590393,597,240,667,422
356,player,0.8340381979942322,427,308,488,511
356,player,0.8085750341415405,337,318,399,490
356,player,0.8014963269233704,493,170,554,357
356,player,0.7872844338417053,905,385,970,642
356,player,0.7373740673065186,708,367,772,617
356,referee,0.700303852558136,255,188,311,364
356,player,0.6539463996887207,0,217,53,411
356,net,0.5763190984725952,818,164,874,236
356,player,0.35526686906814575,969,478,1042,650
357,referee,0.8879218697547913,262,516,363,718
357,player,0.8578724265098572,597,240,668,421
357,player,0.8332485556602478,426,308,488,511
357,player,0.8155950307846069,337,318,400,489
357,player,0.8017886877059937,493,170,554,357
357,player,0.789089024066925,905,385,970,644
357,player,0.7356762886047363,709,366,772,617
357,referee,0.7058953046798706,255,188,311,363
357,player,0.6564212441444397,0,216,53,411
357,net,0.582311749458313,818,164,874,236
357,player,0.3694583475589752,969,478,1042,652
358,referee,0.8827024102210999,261,517,363,718
358,player,0.8486365675926208,595,242,672,424
358,player,0.822201669216156,487,169,549,359
358,player,0.8151798844337463,428,308,489,517
358,player,0.8036369681358337,335,317,399,491
358,player,0.7992009520530701,903,387,967,646
358,referee,0.7310201525688171,254,188,311,366
358,net,0.6226980090141296,817,165,875,238
358,player,0.5600298643112183,693,321,740,526
358,player,0.5423972606658936,0,227,44,415
358,player,0.4622318744659424,703,321,753,634
358,player,0.3813706338405609,735,381,781,631
358,player,0.3093665540218353,965,478,1039,649
359,referee,0.8828922510147095,261,517,363,718
359,player,0.8508974313735962,593,241,671,425
359,player,0.8248306512832642,487,169,549,359
359,player,0.8152040839195251,428,308,489,517
359,player,0.8032956719398499,335,317,399,491
359,player,0.8016319870948792,903,387,967,646
359,referee,0.7310945391654968,254,188,311,366
359,net,0.6156479120254517,817,165,875,238
359,player,0.5687423944473267,693,321,740,526
359,player,0.5495850443840027,0,228,44,415
359,player,0.45670023560523987,703,321,753,634
359,player,0.38193848729133606,735,381,781,631
359,player,0.32067689299583435,965,478,1039,649
360,referee,0.8765466213226318,260,518,361,717
360,player,0.8661012649536133,594,246,676,424
360,player,0.8192428946495056,428,311,487,525
360,player,0.8170905113220215,486,173,547,358
360,player,0.7819468975067139,332,320,398,491
360,player,0.7472476363182068,900,388,964,649
360,referee,0.7318493127822876,247,190,308,368
360,player,0.62083899974823,690,322,742,525
360,player,0.5347757339477539,721,402,780,647
360,net,0.34140118956565857,818,166,874,238
360,player,0.30220282077789307,963,480,1025,663
361,referee,0.8767728209495544,260,518,362,717
361,player,0.8649823069572449,594,247,676,425
361,player,0.8181264400482178,486,173,547,358
361,player,0.8162280917167664,428,312,487,525
361,player,0.7829077839851379,332,320,398,491
361,player,0.7759395241737366,900,389,964,648
361,referee,0.7241124510765076,247,190,308,368
361,player,0.6355871558189392,690,322,741,524
361,player,0.541172981262207,721,404,779,649
361,net,0.4348134994506836,818,166,874,237
361,player,0.3433496654033661,963,479,1025,661
361,player,0.277742475271225,0,240,37,440
362,referee,0.8698468208312988,256,521,361,717
362,player,0.8410100936889648,592,251,678,428
362,player,0.840815007686615,330,325,397,491
362,player,0.8170627355575562,428,314,486,528
362,player,0.8166412711143494,484,174,546,360
362,player,0.7014037370681763,901,392,965,644
362,net,0.6768143773078918,814,168,874,242
362,referee,0.6654109954833984,247,193,305,367
362,player,0.6543298363685608,718,426,779,653
362,player,0.41825318336486816,684,324,734,517
362,player,0.3460475504398346,961,485,1022,671
363,referee,0.8692106008529663,255,521,361,717
363,player,0.8413618206977844,592,251,678,428
363,player,0.8400659561157227,330,325,397,491
363,player,0.8174572587013245,428,314,486,528
363,player,0.8159676790237427,484,174,546,360
363,player,0.7203388214111328,900,392,965,646
363,net,0.6734129786491394,815,168,874,242
363,referee,0.668748676776886,247,193,305,367
363,player,0.6546024084091187,718,426,779,653
363,player,0.420199453830719,684,324,734,517
363,player,0.41279250383377075,961,485,1023,671
364,referee,0.8665498495101929,255,523,360,718
364,player,0.8480959534645081,326,327,396,495
364,player,0.8311103582382202,591,254,683,430
364,player,0.8150360584259033,428,315,484,533
364,player,0.8118777275085449,479,175,542,362
364,player,0.7364836931228638,681,324,734,534
364,player,0.6871604919433594,722,438,782,654
